id,priority,category
U111095,16597,2
U111096,14014,2
U111097,13147,1
U111098,19505,2
U111099,15528,2
U111100,3950,2
U111101,6726,1
U111102,7666,2
U111103,15891,2
U111104,18259,2
U111105,18595,1
U111106,16367,2
U111107,16647,2
U111108,12329,1
U111109,14808,2
U111110,13796,2
U111111,11400,2
U111112,818,1
U111113,10317,2
U111114,8989,1
U111115,19102,2
U111116,20640,2
U111117,7458,1
U111118,19541,1
U111119,1430,1
U111120,5012,2
U111121,17641,2
U111122,8938,2
U111123,20873,2
U111124,643,2
U111125,4926,2
U111126,8696,2
U111127,13126,2
U111128,20218,1
U111129,13278,2
U111130,9856,2
U111131,13812,1
U111132,9805,2
U111133,11602,2
U111134,16074,2
U111135,19273,2
U111136,18676,1
U111137,19809,1
U111138,15691,2
U111139,11380,1
U111140,4088,2
U111141,9305,1
U111142,5250,2
U111143,4947,1
U111144,1995,1
U111145,235,1
U111146,1893,1
U111147,3629,1
U111148,11936,2
U111149,5612,1
U111150,4587,1
U111151,12609,2
U111152,1560,1
U111153,17686,1
U111154,14285,2
U111155,2639,2
U111156,18482,1
U111157,17517,2
U111158,4974,1
U111159,7827,2
U111160,1586,2
U111161,2465,2
U111162,500,2
U111163,110,2
U111164,5766,2
U111165,6079,1
U111166,16817,2
U111167,7120,2
U111168,4528,2
U111169,13427,1
U111170,18198,1
U111171,6294,2
U111172,3795,2
U111173,15973,1
U111174,20791,1
U111175,15313,2
U111176,20874,1
U111177,20472,2
U111178,4624,1
U111179,13035,1
U111180,15526,1
U111181,13824,1
U111182,4520,1
U111183,2312,1
U111184,15281,1
U111185,10147,2
U111186,10616,2
U111187,11039,1
U111188,19161,2
U111189,5313,2
U111190,10244,2
U111191,7383,2
U111192,10348,1
U111193,3804,1
U111194,15278,2
U111195,2150,2
U111196,8995,2
U111197,17325,2
U111198,11831,2
U111199,11302,2
U111200,19881,2
U111201,11045,2
U111202,9870,1
U111203,13530,2
U111204,20103,2
U111205,4681,2
U111206,18366,2
U111207,9338,2
U111208,11950,2
U111209,16297,2
U111210,14865,2
U111211,15147,1
U111212,8908,2
U111213,15981,1
U111214,20223,2
U111215,16927,2
U111216,20265,1
U111217,4497,1
U111218,20485,2
U111219,4331,1
U111220,12530,1
U111221,19024,1
U111222,5741,2
U111223,19477,1
U111224,9023,1
U111225,17560,1
U111226,14345,2
U111227,929,1
U111228,2604,1
U111229,11465,2
U111230,7215,1
U111231,18108,1
U111232,9533,2
U111233,5071,1
U111234,5082,2
U111235,17971,2
U111236,18040,2
U111237,10073,1
U111238,12287,2
U111239,8398,1
U111240,8435,2
U111241,13477,2
U111242,9607,1
U111243,11164,2
U111244,17538,2
U111245,4280,1
U111246,18871,1
U111247,3217,1
U111248,34,1
U111249,10045,2
U111250,15880,1
U111251,16680,2
U111252,15699,2
U111253,8168,2
U111254,15385,1
U111255,18060,2
U111256,16654,1
U111257,501,2
U111258,4379,2
U111259,9100,2
U111260,13537,2
U111261,6591,1
U111262,6553,2
U111263,7929,1
U111264,20804,1
U111265,9975,2
U111266,5997,1
U111267,4898,1
U111268,1382,1
U111269,10859,1
U111270,15017,2
U111271,17227,2
U111272,7396,1
U111273,123,2
U111274,17433,1
U111275,14174,2
U111276,7940,2
U111277,6005,2
U111278,19682,1
U111279,8548,1
U111280,10079,1
U111281,17470,2
U111282,10457,2
U111283,16643,1
U111284,955,1
U111285,1455,2
U111286,12156,1
U111287,4734,1
U111288,3358,2
U111289,11018,2
U111290,19868,1
U111291,18670,1
U111292,16986,2
U111293,15088,2
U111294,8616,1
U111295,5450,2
U111296,2855,2
U111297,5120,2
U111298,20159,1
U111299,9604,2
U111300,16422,2
U111301,11734,2
U111302,3835,2
U111303,12422,1
U111304,12493,1
U111305,3889,2
U111306,10848,1
U111307,9445,2
U111308,12524,2
U111309,810,1
U111310,14453,1
U111311,19378,1
U111312,3278,1
U111313,1345,1
U111314,1371,2
U111315,10976,2
U111316,12385,2
U111317,19243,2
U111318,14673,2
U111319,3384,2
U111320,20374,2
U111321,15047,2
U111322,14589,1
U111323,1985,2
U111324,17011,2
U111325,14768,2
U111326,14941,2
U111327,15193,2
U111328,16534,2
U111329,19674,2
U111330,1483,1
U111331,468,1
U111332,13366,2
U111333,16634,2
U111334,19815,1
U111335,3162,1
U111336,10386,1
U111337,15345,2
U111338,11471,2
U111339,13625,1
U111340,19192,2
U111341,5640,1
U111342,15424,2
U111343,12657,2
U111344,20032,2
U111345,13440,1
U111346,18347,2
U111347,3706,2
U111348,8352,2
U111349,11726,1
U111350,8044,2
U111351,17553,2
U111352,5296,2
U111353,1601,2
U111354,18606,2
U111355,1110,1
U111356,16910,2
U111357,2898,1
U111358,17074,2
U111359,4479,1
U111360,5310,1
U111361,15111,1
U111362,15059,1
U111363,1328,2
U111364,6,1
U111365,4010,2
U111366,6490,1
U111367,3286,2
U111368,9668,2
U111369,193,2
U111370,14124,1
U111371,3683,2
U111372,14602,2
U111373,5073,2
U111374,12090,2
U111375,16324,2
U111376,8427,2
U111377,20431,1
U111378,18901,2
U111379,9237,2
U111380,12094,1
U111381,8975,2
U111382,7764,1
U111383,10009,2
U111384,17581,2
U111385,605,2
U111386,18453,2
U111387,13190,2
U111388,4585,1
U111389,5672,2
U111390,14434,2
U111391,4367,1
U111392,2725,1
U111393,13512,2
U111394,943,2
U111395,17046,2
U111396,17860,1
U111397,8469,1
U111398,16319,2
U111399,1313,1
U111400,205,2
U111401,1006,1
U111402,11057,2
U111403,409,2
U111404,19962,2
U111405,4546,2
U111406,2658,2
U111407,4235,2
U111408,5339,2
U111409,2417,1
U111410,341,2
U111411,6581,2
U111412,456,2
U111413,1232,2
U111414,5757,1
U111415,10,1
U111416,14795,1
U111417,19609,1
U111418,5943,2
U111419,16380,1
U111420,14194,1
U111421,9236,2
U111422,10805,1
U111423,17302,2
U111424,12863,1
U111425,12733,2
U111426,1149,1
U111427,14704,1
U111428,12526,2
U111429,13968,1
U111430,12335,1
U111431,11553,2
U111432,12462,1
U111433,11561,2
U111434,12016,2
U111435,18371,2
U111436,18554,1
U111437,13323,2
U111438,9157,2
U111439,5865,2
U111440,16248,2
U111441,11916,2
U111442,2605,1
U111443,7286,2
U111444,11898,2
U111445,14116,1
U111446,16943,2
U111447,8022,2
U111448,10948,2
U111449,19847,2
U111450,1931,2
U111451,14454,1
U111452,16407,1
U111453,13178,2
U111454,10897,2
U111455,106,2
U111456,17945,2
U111457,7615,1
U111458,8889,2
U111459,4328,2
U111460,1992,1
U111461,20525,1
U111462,18493,1
U111463,15564,2
U111464,19181,1
U111465,20747,1
U111466,11884,2
U111467,12176,2
U111468,4181,2
U111469,8123,2
U111470,8444,2
U111471,3625,2
U111472,18857,2
U111473,5940,1
U111474,19558,2
U111475,16501,2
U111476,13396,2
U111477,10935,2
U111478,2363,2
U111479,15338,1
U111480,12322,2
U111481,435,2
U111482,11525,2
U111483,19811,2
U111484,9069,1
U111485,14311,2
U111486,10490,2
U111487,13037,2
U111488,18602,1
U111489,11019,2
U111490,12415,1
U111491,13958,2
U111492,16193,1
U111493,19239,2
U111494,11363,2
U111495,14114,2
U111496,18731,2
U111497,1528,1
U111498,7208,2
U111499,884,1
U111500,15364,2
U111501,2132,2
U111502,20415,2
U111503,4423,1
U111504,1642,2
U111505,16567,2
U111506,12492,2
U111507,15920,2
U111508,17528,1
U111509,14279,2
U111510,16071,2
U111511,15180,2
U111512,8765,2
U111513,2854,2
U111514,15071,2
U111515,9385,2
U111516,10980,1
U111517,17929,2
U111518,20461,2
U111519,16191,1
U111520,10843,2
U111521,5159,2
U111522,7217,1
U111523,13230,2
U111524,10509,2
U111525,1237,1
U111526,17683,2
U111527,12429,2
U111528,15183,2
U111529,12932,2
U111530,17957,2
U111531,12772,1
U111532,20105,2
U111533,11727,1
U111534,455,2
U111535,14698,2
U111536,20554,1
U111537,16178,2
U111538,15155,2
U111539,6334,1
U111540,11198,1
U111541,7911,2
U111542,15678,2
U111543,20752,2
U111544,15158,1
U111545,9953,1
U111546,8075,1
U111547,2037,2
U111548,17117,2
U111549,10169,1
U111550,12076,1
U111551,14398,2
U111552,17059,2
U111553,4279,2
U111554,6480,2
U111555,1052,2
U111556,13917,2
U111557,3157,2
U111558,16786,1
U111559,11951,2
U111560,1147,2
U111561,16523,1
U111562,16975,2
U111563,4870,2
U111564,20344,1
U111565,18464,1
U111566,11290,1
U111567,586,2
U111568,18473,2
U111569,19692,2
U111570,5453,2
U111571,16198,2
U111572,12996,2
U111573,4038,2
U111574,4090,2
U111575,16535,1
U111576,2666,2
U111577,10945,1
U111578,9058,2
U111579,5907,2
U111580,17090,2
U111581,19799,1
U111582,1737,1
U111583,2042,2
U111584,19037,2
U111585,631,1
U111586,7818,2
U111587,8259,2
U111588,5258,2
U111589,16452,1
U111590,15892,1
U111591,6889,2
U111592,4182,1
U111593,791,2
U111594,18940,2
U111595,7230,1
U111596,16772,2
U111597,12672,2
U111598,17246,2
U111599,3461,2
U111600,14315,1
U111601,6704,1
U111602,15594,1
U111603,13969,2
U111604,18193,1
U111605,8290,1
U111606,11803,1
U111607,5882,2
U111608,19998,1
U111609,4992,2
U111610,575,1
U111611,9101,2
U111612,7459,1
U111613,14800,2
U111614,1165,1
U111615,3586,2
U111616,2451,1
U111617,7173,1
U111618,3046,2
U111619,13649,2
U111620,6734,1
U111621,7887,2
U111622,2721,2
U111623,16554,1
U111624,9565,2
U111625,19774,2
U111626,19739,1
U111627,6785,1
U111628,2531,1
U111629,5190,2
U111630,17552,1
U111631,17316,2
U111632,2295,2
U111633,4414,1
U111634,6829,2
U111635,20625,2
U111636,16924,2
U111637,3921,2
U111638,8014,2
U111639,8180,1
U111640,16677,2
U111641,11833,1
U111642,2358,2
U111643,6044,2
U111644,3292,1
U111645,3429,2
U111646,13157,2
U111647,4802,2
U111648,855,2
U111649,15493,2
U111650,18947,1
U111651,7646,2
U111652,17554,1
U111653,4464,2
U111654,592,2
U111655,9740,1
U111656,5822,2
U111657,10686,1
U111658,19662,1
U111659,6886,2
U111660,5881,2
U111661,9843,1
U111662,12555,2
U111663,19042,2
U111664,2362,1
U111665,1562,2
U111666,19533,2
U111667,7297,2
U111668,3980,2
U111669,7455,1
U111670,11901,2
U111671,12211,1
U111672,16618,2
U111673,20451,2
U111674,13071,1
U111675,16947,2
U111676,14610,1
U111677,6532,1
U111678,16830,2
U111679,8671,2
U111680,17448,2
U111681,19618,2
U111682,10177,2
U111683,7482,2
U111684,5880,2
U111685,18160,2
U111686,4183,2
U111687,4601,1
U111688,8446,1
U111689,14319,1
U111690,12851,2
U111691,7916,1
U111692,19039,2
U111693,6835,1
U111694,3793,1
U111695,20045,1
U111696,7579,1
U111697,20433,1
U111698,6689,1
U111699,14167,1
U111700,15883,2
U111701,6435,1
U111702,19484,2
U111703,2599,2
U111704,6772,2
U111705,20687,2
U111706,2134,2
U111707,5998,2
U111708,16949,1
U111709,3650,2
U111710,18806,2
U111711,9611,2
U111712,10731,1
U111713,2448,2
U111714,5846,2
U111715,18346,2
U111716,15154,2
U111717,14763,2
U111718,5554,2
U111719,2371,2
U111720,20109,2
U111721,5074,2
U111722,19261,2
U111723,2925,2
U111724,16439,1
U111725,17953,1
U111726,12311,2
U111727,4626,1
U111728,16237,1
U111729,15787,2
U111730,20769,2
U111731,14989,1
U111732,1125,2
U111733,19085,1
U111734,9444,1
U111735,19564,2
U111736,11673,1
U111737,12797,2
U111738,8273,2
U111739,9313,1
U111740,20113,2
U111741,17685,2
U111742,17897,1
U111743,1566,2
U111744,3094,2
U111745,7432,2
U111746,3308,1
U111747,10775,1
U111748,12407,1
U111749,20482,1
U111750,17597,2
U111751,12416,2
U111752,17282,1
U111753,11696,2
U111754,19877,2
U111755,12330,1
U111756,11778,1
U111757,11644,2
U111758,17270,1
U111759,20807,1
U111760,17385,2
U111761,12554,2
U111762,1078,2
U111763,10979,2
U111764,20648,2
U111765,9555,2
U111766,13249,1
U111767,8324,2
U111768,16584,2
U111769,17607,1
U111770,16435,2
U111771,6462,2
U111772,16893,2
U111773,18826,2
U111774,4716,2
U111775,12428,2
U111776,3785,1
U111777,6500,1
U111778,12629,1
U111779,5301,2
U111780,13868,2
U111781,13417,2
U111782,14774,1
U111783,8684,2
U111784,8491,2
U111785,10397,2
U111786,16972,2
U111787,8292,2
U111788,19075,2
U111789,13732,1
U111790,16201,2
U111791,10994,2
U111792,6551,1
U111793,16991,2
U111794,4184,1
U111795,7003,1
U111796,11796,2
U111797,18675,2
U111798,19323,2
U111799,10432,1
U111800,16631,2
U111801,16579,1
U111802,18429,2
U111803,15096,2
U111804,12470,1
U111805,13633,1
U111806,14780,2
U111807,15974,1
U111808,750,2
U111809,18714,2
U111810,17645,2
U111811,20601,1
U111812,7040,1
U111813,19805,2
U111814,14678,2
U111815,5011,2
U111816,6100,1
U111817,12571,1
U111818,12039,2
U111819,17384,2
U111820,19556,1
U111821,16541,1
U111822,20639,1
U111823,641,2
U111824,5049,2
U111825,2233,1
U111826,6109,1
U111827,4384,1
U111828,1246,2
U111829,20368,1
U111830,20107,2
U111831,12456,1
U111832,1383,1
U111833,3693,2
U111834,5172,1
U111835,5976,2
U111836,13394,2
U111837,1953,1
U111838,17217,2
U111839,19830,2
U111840,3620,2
U111841,17567,2
U111842,13916,2
U111843,13045,1
U111844,18859,2
U111845,17658,2
U111846,1394,2
U111847,8552,2
U111848,15305,2
U111849,12233,1
U111850,16648,2
U111851,19351,1
U111852,12218,2
U111853,19668,2
U111854,14172,2
U111855,4559,2
U111856,11077,2
U111857,7410,2
U111858,16336,2
U111859,17129,2
U111860,12184,2
U111861,15585,2
U111862,14739,2
U111863,20654,2
U111864,20519,2
U111865,12490,2
U111866,1298,2
U111867,1501,2
U111868,1772,2
U111869,12990,2
U111870,1418,2
U111871,2687,2
U111872,91,1
U111873,7277,1
U111874,15924,2
U111875,1041,1
U111876,20801,1
U111877,20284,2
U111878,18166,2
U111879,15127,2
U111880,19759,2
U111881,9603,1
U111882,622,1
U111883,14840,2
U111884,19971,2
U111885,8458,2
U111886,10974,1
U111887,5645,2
U111888,18245,2
U111889,5288,1
U111890,20627,1
U111891,7181,2
U111892,14672,2
U111893,13658,1
U111894,10241,2
U111895,14539,2
U111896,7380,2
U111897,10422,2
U111898,4517,2
U111899,5127,2
U111900,19939,1
U111901,11050,2
U111902,4399,2
U111903,6711,2
U111904,3096,1
U111905,2973,1
U111906,6564,2
U111907,407,2
U111908,19337,2
U111909,15437,1
U111910,13332,2
U111911,13767,2
U111912,16848,2
U111913,15612,2
U111914,3847,2
U111915,9376,2
U111916,2000,2
U111917,2391,2
U111918,1527,1
U111919,20174,1
U111920,4558,2
U111921,3649,1
U111922,2436,1
U111923,15903,1
U111924,13376,1
U111925,16245,1
U111926,18948,2
U111927,17061,1
U111928,20598,1
U111929,13287,2
U111930,13058,1
U111931,4730,2
U111932,6124,2
U111933,5521,1
U111934,16632,2
U111935,17706,2
U111936,1728,2
U111937,9186,1
U111938,17427,1
U111939,5017,2
U111940,13672,2
U111941,2241,2
U111942,19616,2
U111943,4511,2
U111944,9672,2
U111945,20321,2
U111946,18123,2
U111947,20247,2
U111948,11194,2
U111949,10185,2
U111950,13788,2
U111951,13161,2
U111952,19658,2
U111953,11449,2
U111954,18541,2
U111955,9209,2
U111956,18480,2
U111957,16622,1
U111958,20870,2
U111959,17728,2
U111960,1504,1
U111961,1625,2
U111962,8411,1
U111963,4937,1
U111964,14342,2
U111965,15264,1
U111966,15900,1
U111967,464,2
U111968,5379,2
U111969,412,2
U111970,13234,2
U111971,20630,2
U111972,18161,2
U111973,20474,1
U111974,17801,2
U111975,8134,2
U111976,4292,1
U111977,18425,2
U111978,18242,1
U111979,18967,1
U111980,12297,2
U111981,15259,1
U111982,17271,1
U111983,10382,2
U111984,10724,2
U111985,16377,2
U111986,6416,1
U111987,2548,1
U111988,17425,2
U111989,16412,2
U111990,3420,2
U111991,2482,2
U111992,13967,2
U111993,655,2
U111994,9816,2
U111995,5119,1
U111996,12942,2
U111997,597,1
U111998,18322,2
U111999,18099,2
U112000,11708,2
U112001,1721,2
U112002,14660,2
U112003,11402,2
U112004,18054,2
U112005,14227,2
U112006,14136,1
U112007,8760,2
U112008,15165,2
U112009,14449,2
U112010,20730,2
U112011,10600,2
U112012,9355,2
U112013,17476,2
U112014,2415,1
U112015,2817,2
U112016,8190,2
U112017,5078,1
U112018,6928,2
U112019,12292,1
U112020,14559,2
U112021,7859,1
U112022,17157,2
U112023,2265,2
U112024,4575,2
U112025,9713,2
U112026,17096,2
U112027,3075,1
U112028,10100,1
U112029,3078,2
U112030,2818,1
U112031,1806,1
U112032,9148,2
U112033,13196,2
U112034,4199,1
U112035,1055,2
U112036,3678,2
U112037,10674,2
U112038,14714,2
U112039,18445,2
U112040,20471,2
U112041,2323,2
U112042,15895,2
U112043,4226,2
U112044,2490,1
U112045,12134,1
U112046,10316,1
U112047,18638,2
U112048,6206,1
U112049,16345,1
U112050,10965,1
U112051,10957,1
U112052,439,2
U112053,3710,2
U112054,5397,2
U112055,12448,2
U112056,18397,2
U112057,9311,1
U112058,17507,1
U112059,14057,2
U112060,275,2
U112061,8057,2
U112062,13174,2
U112063,14888,2
U112064,12615,2
U112065,4725,1
U112066,13233,2
U112067,16373,2
U112068,20316,2
U112069,13176,1
U112070,6223,2
U112071,167,1
U112072,16195,2
U112073,17999,2
U112074,11775,2
U112075,19315,1
U112076,18689,1
U112077,5384,1
U112078,13740,2
U112079,3133,1
U112080,14134,1
U112081,19043,1
U112082,536,2
U112083,20157,1
U112084,18469,2
U112085,16167,2
U112086,9682,2
U112087,4008,2
U112088,3259,1
U112089,2192,2
U112090,2485,2
U112091,3888,2
U112092,3270,2
U112093,9786,2
U112094,13454,1
U112095,7757,2
U112096,5328,2
U112097,92,2
U112098,15485,2
U112099,20397,1
U112100,19050,2
U112101,7920,1
U112102,60,1
U112103,17120,1
U112104,1710,1
U112105,2804,2
U112106,12846,2
U112107,20446,2
U112108,15928,2
U112109,11918,2
U112110,7869,2
U112111,431,2
U112112,17410,2
U112113,621,1
U112114,16882,2
U112115,11662,2
U112116,17463,2
U112117,9394,2
U112118,119,1
U112119,12056,2
U112120,11083,2
U112121,5065,2
U112122,19539,2
U112123,572,2
U112124,12101,1
U112125,16586,2
U112126,7134,1
U112127,9971,1
U112128,15179,1
U112129,17942,2
U112130,15732,2
U112131,2907,2
U112132,20266,2
U112133,11322,1
U112134,19942,2
U112135,20732,2
U112136,18149,2
U112137,4417,2
U112138,961,2
U112139,4352,1
U112140,5558,2
U112141,7956,2
U112142,7294,2
U112143,19158,1
U112144,19106,2
U112145,20260,1
U112146,8445,2
U112147,19447,2
U112148,9848,1
U112149,19093,1
U112150,1644,1
U112151,851,1
U112152,19471,1
U112153,5249,1
U112154,18784,2
U112155,15791,1
U112156,20597,2
U112157,12778,2
U112158,9936,2
U112159,10572,2
U112160,17442,2
U112161,4810,2
U112162,20776,1
U112163,20496,2
U112164,13932,2
U112165,15348,2
U112166,5570,2
U112167,12167,1
U112168,2585,2
U112169,12384,1
U112170,10516,2
U112171,3587,2
U112172,11230,2
U112173,18507,1
U112174,1295,2
U112175,12545,1
U112176,2483,2
U112177,10697,1
U112178,7727,1
U112179,13205,2
U112180,13380,2
U112181,12619,2
U112182,10632,2
U112183,16958,2
U112184,19846,2
U112185,9478,2
U112186,2926,2
U112187,1766,1
U112188,6393,1
U112189,5426,2
U112190,13592,1
U112191,6074,1
U112192,3898,1
U112193,561,2
U112194,13295,2
U112195,15108,2
U112196,17295,1
U112197,7148,1
U112198,20245,2
U112199,15287,1
U112200,15782,2
U112201,10062,2
U112202,10246,2
U112203,293,2
U112204,16671,2
U112205,20290,2
U112206,19381,2
U112207,11603,1
U112208,18823,2
U112209,10844,1
U112210,20794,1
U112211,18214,2
U112212,17462,2
U112213,16011,2
U112214,1531,1
U112215,3004,1
U112216,9176,1
U112217,20572,1
U112218,14807,2
U112219,2644,2
U112220,10537,2
U112221,10684,2
U112222,1765,1
U112223,19828,2
U112224,9113,2
U112225,2146,2
U112226,1641,2
U112227,1381,1
U112228,17684,1
U112229,8524,2
U112230,6672,2
U112231,8627,1
U112232,2912,2
U112233,18594,2
U112234,11690,1
U112235,13911,2
U112236,10080,1
U112237,18266,2
U112238,5636,1
U112239,8506,2
U112240,3255,2
U112241,14764,2
U112242,14044,2
U112243,12194,1
U112244,14992,2
U112245,5291,1
U112246,1986,2
U112247,17131,2
U112248,12777,2
U112249,4115,2
U112250,1791,1
U112251,7163,2
U112252,18646,2
U112253,13311,2
U112254,18147,1
U112255,4033,2
U112256,1234,1
U112257,7778,2
U112258,17031,2
U112259,6287,1
U112260,14268,2
U112261,11595,2
U112262,3421,1
U112263,7392,2
U112264,19591,2
U112265,9191,2
U112266,17168,2
U112267,12398,2
U112268,3869,2
U112269,4736,2
U112270,5825,2
U112271,865,1
U112272,16694,1
U112273,10801,1
U112274,4319,2
U112275,15491,2
U112276,796,1
U112277,16905,1
U112278,16415,1
U112279,7528,2
U112280,16340,1
U112281,17977,1
U112282,16102,1
U112283,18001,1
U112284,10841,2
U112285,817,2
U112286,5234,2
U112287,17244,2
U112288,12762,1
U112289,16796,1
U112290,11861,2
U112291,8766,1
U112292,15168,1
U112293,19778,2
U112294,8227,2
U112295,8928,2
U112296,7430,1
U112297,2648,2
U112298,6638,1
U112299,9274,1
U112300,14331,2
U112301,11245,2
U112302,368,2
U112303,8926,2
U112304,16818,1
U112305,1074,2
U112306,13621,1
U112307,14729,2
U112308,3088,2
U112309,7239,2
U112310,3712,1
U112311,18044,2
U112312,3876,2
U112313,18251,2
U112314,15944,2
U112315,10058,2
U112316,16982,1
U112317,1468,2
U112318,3958,2
U112319,6655,2
U112320,5022,1
U112321,6771,2
U112322,15589,2
U112323,11889,1
U112324,20025,2
U112325,18678,1
U112326,12786,2
U112327,2883,2
U112328,14837,1
U112329,16343,2
U112330,241,1
U112331,2008,1
U112332,12520,1
U112333,1294,1
U112334,10341,2
U112335,19248,2
U112336,12363,2
U112337,1945,2
U112338,15036,2
U112339,14038,2
U112340,4789,2
U112341,18845,2
U112342,18856,1
U112343,5305,2
U112344,1279,2
U112345,999,2
U112346,2962,1
U112347,16553,2
U112348,11461,1
U112349,12471,1
U112350,1292,2
U112351,10547,1
U112352,16417,2
U112353,8116,2
U112354,13066,2
U112355,19507,1
U112356,3997,2
U112357,10312,1
U112358,5295,2
U112359,6983,1
U112360,12915,2
U112361,1445,1
U112362,7400,2
U112363,8948,1
U112364,19349,1
U112365,4727,1
U112366,11180,2
U112367,12453,1
U112368,4811,2
U112369,9171,1
U112370,16861,1
U112371,1838,2
U112372,15741,2
U112373,8207,2
U112374,19751,2
U112375,5470,1
U112376,7263,1
U112377,19775,2
U112378,4707,2
U112379,4419,2
U112380,17113,1
U112381,12202,2
U112382,9499,1
U112383,846,1
U112384,18272,1
U112385,2723,2
U112386,7948,1
U112387,4658,2
U112388,6138,2
U112389,16304,2
U112390,20834,1
U112391,11433,2
U112392,9882,2
U112393,13090,2
U112394,11168,2
U112395,1950,2
U112396,6421,2
U112397,8712,2
U112398,2463,1
U112399,12018,2
U112400,16428,2
U112401,14990,1
U112402,1933,1
U112403,20668,2
U112404,295,2
U112405,13492,2
U112406,18071,1
U112407,15803,1
U112408,10484,2
U112409,13842,2
U112410,4749,2
U112411,16902,1
U112412,11355,2
U112413,18863,2
U112414,16521,2
U112415,20089,2
U112416,1881,1
U112417,17693,2
U112418,17857,2
U112419,7625,2
U112420,17359,2
U112421,16735,2
U112422,8489,2
U112423,2669,1
U112424,14110,2
U112425,3032,2
U112426,16732,1
U112427,7840,2
U112428,17963,2
U112429,9827,1
U112430,2584,2
U112431,2359,1
U112432,982,1
U112433,9648,2
U112434,19230,2
U112435,4541,2
U112436,20170,2
